"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","t","h","p","pm10","so2","no2","pm25","co","o3","w","r","wd","d","pol","uvi","mepaqi","pm1","time_estern"
"98","S Second St, Mt Vernon, Washington",34,126,48.4102,-122.3376,"http://aqicn.org/city/usa/washington/mt-vernon/s-second-st/","o3","2017-03-29 07:00:00","-07:00",7.65,100,1012,NA,NA,NA,3,NA,34.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"99","North Bend Way, North Bend, Washington",26,128,47.49022,-121.77278,"http://aqicn.org/city/usa/washington/north-bend/north-bend-way/","o3","2017-03-29 07:00:00","-07:00",6.6,100,989.44,NA,NA,5.6,3,3.9,25.6,4,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"100","SW 6th, Oak Harbor, Washington",7,129,48.2944,-122.66,"http://aqicn.org/city/usa/washington/oak-harbor/sw-6th/","pm25","2017-03-29 08:00:00","-07:00",8.32,93,1021,NA,NA,NA,7,NA,35.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"101","Colville Tribe, Omak, Washington",5,131,48.39999,-119.51896,"http://aqicn.org/city/usa/washington/omak/colville-tribe/","pm25","2017-03-29 08:00:00","-07:00",6.6,81,1014.5,NA,NA,NA,5,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"102","San Juan Ave, Port Townsend, Washington",12,133,48.12919,-122.77897,"http://aqicn.org/city/usa/washington/port-townsend/san-juan-ave/","pm25","2017-03-29 08:00:00","-07:00",8.32,93,1021,NA,NA,NA,12,NA,35.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"103","Dexter SE, Pullman, Washington",2,134,46.7244,-117.18014,"http://aqicn.org/city/usa/washington/pullman/dexter-se/","pm25","2017-03-29 07:00:00","-07:00",6.21,93,1017,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"104","128th St, Puyallup, Washington",2,135,47.1401,-122.3004,"http://aqicn.org/city/usa/washington/puyallup/128th-st/","pm25","2017-03-29 08:00:00","-07:00",8.1,100,1024,NA,NA,NA,2,NA,27.2,1.1,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"105","Puyallup Tribe, Puyallup, Washington",11,136,47.2372495,-122.409946,"http://aqicn.org/city/usa/washington/puyallup/puyallup-tribe/","o3",NA,"2016-12-05 17:00:00",3,93,1016,NA,NA,NA,10,3,11,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"106","Alder St, Ritzville, Washington",11,138,47.128,-118.3819,"http://aqicn.org/city/usa/washington/ritzville/alder-st/","pm25","2017-03-29 06:00:00","-07:00",4.1,96,960.01,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"107","Josephine St, Rosalia, Washington",10,139,47.23136,-117.36856,"http://aqicn.org/city/usa/washington/rosalia/josephine-st/","pm25","2017-03-29 07:00:00","-07:00",6.22,93,1017,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"108","Beacon Hill, Seattle, Washington",26,140,47.5713,-122.3057,"http://aqicn.org/city/usa/washington/seattle/beacon-hill/","o3","2017-03-29 07:00:00","-07:00",7.3,100.4,1012,NA,NA,5.6,12,2.2,25.6,2.8,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"109","Duwamish, Seattle, Washington",27,141,47.559975,-122.338265,"http://aqicn.org/city/usa/washington/seattle/duwamish/","pm25","2017-03-29 03:00:00","-07:00",7.4,100,1017,NA,NA,5.6,27,2.2,26.4,1.5,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"110","Olive St, Seattle, Washington",27,142,47.6171136,-122.3044689,"http://aqicn.org/city/usa/washington/seattle/olive-st/","o3","2017-03-29 06:00:00","-07:00",7.4,100,1013,NA,NA,18.6,10,4.8,27.2,0.9,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"111","South Park, Seattle, Washington",23,144,47.53091,-122.3208,"http://aqicn.org/city/usa/washington/seattle/south-park/","pm25","2017-03-29 08:00:00","-07:00",7.82,100,1012,NA,NA,5.6,23,1.9,27.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"112","W Franklin, Shelton, Washington",5,145,47.21355,-123.10081,"http://aqicn.org/city/usa/washington/shelton/w-franklin/","pm25","2017-03-29 08:00:00","-07:00",8.43,93,1012,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"113","Augusta Ave, Spokane, Washington",13,146,47.672482,-117.36485,"http://aqicn.org/city/usa/washington/spokane/augusta-ave/","pm25","2017-03-29 07:00:00","-07:00",5.8,86,1016,8,NA,NA,13,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"114","E Broadway Ave, Spokane, Washington",21,148,47.663962,-117.25765,"http://aqicn.org/city/usa/washington/spokane/e-broadway-ave/","pm25","2017-03-29 07:00:00","-07:00",4.14,86,1016,8,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"115","Monroe St, Spokane, Washington",11,149,47.69983,-117.42631,"http://aqicn.org/city/usa/washington/spokane/monroe-st/","pm25","2017-03-29 07:00:00","-07:00",4.14,86,1016,16,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"116","Alexander Ave, Tacoma, Washington",13,150,47.2656,-122.385,"http://aqicn.org/city/usa/washington/tacoma/alexander-ave/","pm25","2017-03-29 08:00:00","-07:00",8.47,100,1024,NA,NA,NA,13,1.9,27.2,1.3,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"117"," L Street, Tacoma, Washington",5,151,47.18631,-122.45154,"http://aqicn.org/city/usa/washington/tacoma/l-street/","pm25","2017-03-29 08:00:00","-07:00",7.4,100,1024,NA,NA,NA,5,NA,27.2,1,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"118","Yakama Tribe, Toppenish, Washington",17,152,46.38024,-120.33266,"http://aqicn.org/city/usa/washington/toppenish/yakama-tribe/","pm25","2017-03-29 08:00:00","-07:00",7.3,81,1013,12,NA,NA,17,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"119","Tulalip Tribe, Tulalip, Washington",19,153,48.069,-122.275,"http://aqicn.org/city/usa/washington/tulalip/tulalip-tribe/","o3",NA,"2016-12-05 17:00:00",3,93,1017,NA,NA,NA,10,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"120","Glover St, Twisp, Washington",29,154,48.36451,-120.12113,"http://aqicn.org/city/usa/washington/twisp/glover-st/","pm25","2017-03-29 08:00:00","-07:00",6.15,81,1014.5,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"121","12th St, Walla Walla, Washington",11,156,46.05881,-118.35147,"http://aqicn.org/city/usa/washington/walla-walla/12th-st/","pm25","2017-03-29 07:00:00","-07:00",9.15,93,965.12,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"122","Spokane Tribe, Wellpinit, Washington",8,157,47.88528,-117.98865,"http://aqicn.org/city/usa/washington/wellpinit/spokane-tribe/","pm25","2017-03-29 08:00:00","-07:00",4.41,100,960.74,16,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"123","Fifth St, Wenatchee, Washington",9,158,47.43061,-120.34195,"http://aqicn.org/city/usa/washington/wenatchee/fifth-st/","pm25","2017-03-29 08:00:00","-07:00",5.8,100,1014,NA,NA,NA,9,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"124","Chewuch Rd, Winthrop, Washington",8,159,48.47724,-120.19057,"http://aqicn.org/city/usa/washington/winthrop/chewuch-rd/","pm25","2017-03-29 08:00:00","-07:00",6.15,81,1014.5,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"125","Yakama Tribe, White Swan, Washington",16,160,46.37543,-120.72932,"http://aqicn.org/city/usa/washington/white-swan/yakama-tribe/","pm25","2017-03-29 06:00:00","-07:00",6.9,100,972.66,4,NA,NA,16,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"126","Yacolt Rd, Yacolt, Washington",8,161,45.86639,-122.40889,"http://aqicn.org/city/usa/washington/yacolt/yacolt-rd/","pm10","2017-03-29 08:00:00","-07:00",9.93,93,1027,8,1.5,3.6,7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"127","4th Ave, Yakima, Washington",30,162,46.59495,-120.51228,"http://aqicn.org/city/usa/washington/yakima/4th-ave/","pm25","2017-03-29 08:00:00","-07:00",5.78,81,1013,12,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"128","Baytown, Houston, Texas",52,177,29.7706975,-95.0312316,"http://aqicn.org/city/texas/houston/baytown/","pm25","2017-03-29 08:00:00","-06:00",23,88,1012,7,0.2,8.2,52,2.3,18.4,4.3,NA,125,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"129","Park Place, Houston, Texas",53,178,29.686389,-95.294722,"http://aqicn.org/city/texas/houston/park-place/","pm25","2017-03-29 09:00:00","-06:00",23.8889,77.1,1011.3,NA,0.9,7.3,53,3.4,21.6,9.9,0.18,116,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"130","Seabrook Friendship Park, Houston, Texas",52,179,29.5830473,-95.0155437,"http://aqicn.org/city/texas/houston/seabrook-friendship-park/","pm25","2017-03-29 09:00:00","-06:00",23.7,100,1011,7,0.5,2.3,52,2.3,26.4,7,NA,115,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"131","Conroe Relocated, Houston, Texas",28,180,30.3503017,-95.4251278,"http://aqicn.org/city/texas/houston/conroe-relocated/","pm25","2017-03-29 09:00:00","-06:00",18.4,100,1011,NA,NA,1.4,28,NA,26.4,2.8,NA,352,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"132","Houston East, Houston, Texas",54,181,29.7679707,-95.2205867,"http://aqicn.org/city/texas/houston/houston-east/","pm25","2017-03-29 09:00:00","-06:00",24,100,1011,NA,0.9,13.9,54,3.4,18.4,6.4,NA,131,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"133","Italy, fort Worth, Dallas, Texas",32,182,32.1754284,-96.8701803,"http://aqicn.org/city/texas/dallas/fort-worth/italy/","o3","2017-03-29 10:00:00","-06:00",16.8889,82.5,1008,NA,0.5,0.5,19,NA,32,12.2,NA,194,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"134","Kaufman, fort Worth, Dallas, Texas",31,183,32.5649518,-96.3176773,"http://aqicn.org/city/texas/dallas/fort-worth/kaufman/","o3","2017-03-29 10:00:00","-06:00",16.8889,93.1,1007,NA,0.3,1.3,20,NA,31.2,7.9,NA,168,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"135","Arlington Municipal Airport, fort Worth, Dallas, Texas",60,184,32.6563574,-97.0885849,"http://aqicn.org/city/texas/dallas/fort-worth/arlington-municipal-airport/","pm25","2017-03-29 01:00:00","-06:00",21.8889,87,1008,37,0.5,1.2,60,NA,21.6,11.1,NA,135,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"136","Haws Athletic Center, fort Worth, Dallas, Texas",15,185,32.7591432,-97.3423337,"http://aqicn.org/city/texas/dallas/fort-worth/haws-athletic-center/","pm10","2017-03-29 09:00:00","-06:00",17.88,77,1006,15,0.6,1.2,10,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"137","CPS Pecan Valley, San Antonio, Texas",38,186,29.4072945,-98.431251,"http://aqicn.org/city/texas/san-antonio/cps-pecan-valley/","pm25","2017-03-29 09:00:00","-06:00",16.1,93,1008,NA,2.8,2.5,38,NA,5.6,0.6,0.01,55,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"138","Calaveras Lake, San Antonio, Texas",23,187,29.2753812,-98.3116919,"http://aqicn.org/city/texas/san-antonio/calaveras-lake/","pm25","2017-03-29 09:00:00","-06:00",16.8,93,1008,NA,2.8,2.5,23,NA,20,3.8,NA,61,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"139","Heritage Middle School, San Antonio, Texas",38,188,29.3529047,-98.3328207,"http://aqicn.org/city/texas/san-antonio/heritage-middle-school/","pm25","2017-03-29 09:00:00","-06:00",16.3,93,1008,NA,2.8,2.5,38,NA,26.4,3.8,0.08,63,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"140","Old Hwy 90, San Antonio, Texas",44,189,29.4239327,-98.5805051,"http://aqicn.org/city/texas/san-antonio/old-hwy-90/","pm25","2017-03-29 09:00:00","-06:00",17.1,93,1008,NA,2.2,6.1,44,NA,11.2,2.4,NA,22,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"141","Palo Alto, San Antonio, Texas",44,190,29.3328029,-98.5513964,"http://aqicn.org/city/texas/san-antonio/palo-alto/","pm25","2017-03-29 09:00:00","-06:00",18,93,1008,NA,2.2,6.1,44,NA,11.2,1.4,NA,57,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"142","San Antonio Northwest, San Antonio, Texas",17,191,29.51509,-98.620166,"http://aqicn.org/city/texas/san-antonio/san-antonio-northwest/","o3","2017-03-29 10:00:00","-06:00",18.9,82,1010,NA,2.2,11.7,14,NA,16.8,1.5,NA,95,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"143","Selma, San Antonio, Texas",93,192,29.5877306,-98.3124785,"http://aqicn.org/city/texas/san-antonio/selma/","pm25","2017-03-29 01:00:00","-06:00",20.03,83,991.38,NA,3.3,0.8,93,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"144","Socorro Hueco, El Paso, Texas",38,193,31.6675,-106.288,"http://aqicn.org/city/texas/el-paso/socorro-hueco/","pm25","2017-03-29 08:00:00","-06:00",11.6,40,1014,18,0.6,12.7,38,3.4,24.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"145","National Seashore, Corpus Christi, Texas",78,194,27.4269883,-97.2987037,"http://aqicn.org/city/texas/corpus-christi/national-seashore/","pm25","2017-03-29 09:00:00","-06:00",22.5,93.5,1022.51,NA,0.2,NA,78,NA,NA,6.9,NA,129,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"146","Beaumont Mary, Beaumont, Texas",NA,195,30.06717,-94.09093,"http://aqicn.org/city/texas/beaumont/beaumont-mary/","","2016-10-30 01:00:00","-0600",22.07,100,1035.88,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"147","Odessa Gonzales, Midland, Texas",22,196,31.8702534,-102.3347563,"http://aqicn.org/city/texas/midland/odessa-gonzales/","pm25","2017-03-29 09:00:00","-06:00",11.7,62,1009,NA,NA,NA,22,NA,NA,5.9,NA,257,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"148","Galveston 99th Street, Houston, Texas",56,197,29.2544736,-94.8612886,"http://aqicn.org/city/texas/houston/galveston-99th-street/","pm25","2017-03-29 09:00:00","-06:00",23.7,78.6,1007,7,0.5,1.2,56,2.3,28.9,11.3,NA,101,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"149","Waco Mazanec, Waco, Texas",33,198,31.6530743,-97.0706982,"http://aqicn.org/city/texas/waco/waco-mazanec/","o3","2017-03-29 10:00:00","-06:00",19.2,82,1008,NA,0.5,1.8,19,2.3,32.8,11.5,NA,198,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"150","World Trade Bridge, Laredo, Texas",67,199,27.599444,-99.533333,"http://aqicn.org/city/texas/laredo/world-trade-bridge/","pm25","2017-03-28 17:00:00","-06:00",33.86,38.5,1000.5,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"151","Amarillo A&amp;M, Amarillo, Texas",7,200,35.2015839,-101.9092481,"http://aqicn.org/city/texas/amarillo/amarillo-a-m/","pm25","2017-03-29 09:00:00","-06:00",5.15,93,1010,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"152","Clinton, Houston, Texas",54,201,29.7337263,-95.2575931,"http://aqicn.org/city/texas/houston/clinton/","pm25","2017-03-29 09:00:00","-06:00",23.6,78.8,1009.4,NA,0.9,11.9,54,3.4,18.4,6.7,0.11,126,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"153","Houston Deer Park #2, Houston, Texas",52,202,29.670025,-95.1285077,"http://aqicn.org/city/texas/houston/houston-deer-park--2/","pm25","2017-03-29 08:00:00","-06:00",23.2222,87,1009,7,0.2,8.2,52,3.4,12.8,0.3,NA,90,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"154","Houston Aldine, Houston, Texas",51,203,29.901037,-95.3261248,"http://aqicn.org/city/texas/houston/houston-aldine/","pm25","2017-03-29 09:00:00","-06:00",23.2,77.5,1009.9,NA,0.9,9.8,51,3.4,17.6,6.9,NA,95,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"155","Dallas Hinton, fort Worth, Dallas, Texas",24,204,32.8200608,-96.8601165,"http://aqicn.org/city/texas/dallas/fort-worth/dallas-hinton/","o3","2017-03-29 09:00:00","-06:00",16.2778,88,1006,21,0.2,17.5,60,3.4,24.1,5.4,NA,171,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"156","Denton Airport South, fort Worth, Dallas, Texas",33,205,33.2190564,-97.1962872,"http://aqicn.org/city/texas/dallas/fort-worth/denton-airport-south/","pm25","2017-03-29 09:00:00","-06:00",16.1,89,1006,NA,NA,5,33,NA,20.8,4,0.01,175,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"157","Midlothian OFW, fort Worth, Dallas, Texas",30,206,32.4820815,-97.0269224,"http://aqicn.org/city/texas/dallas/fort-worth/midlothian-ofw/","o3","2017-03-29 09:00:00","-06:00",15.6111,88,1007,21,0.2,6.1,19,NA,30.4,14.3,NA,186,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"158","Ascarate Park SE, El Paso, Texas",18,207,31.7467425,-106.4027843,"http://aqicn.org/city/texas/el-paso/ascarate-park-se/","o3","2017-03-29 08:00:00","-06:00",11.3,46.5,886.4,10,0.6,12.7,9,3.4,17.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"159","El Paso Chamizal, El Paso, Texas",23,208,31.7656976,-106.4552204,"http://aqicn.org/city/texas/el-paso/el-paso-chamizal/","o3","2017-03-29 08:00:00","-06:00",11.3,44.3,1014,10,0.6,9.8,9,2.3,23.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"160","El Paso UTEP, El Paso, Texas",24,209,31.7682914,-106.5012595,"http://aqicn.org/city/texas/el-paso/el-paso-utep/","o3","2017-03-29 08:00:00","-06:00",10.9,44.3,1014,24,0.2,9.8,35,2.3,24.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"161","Mission, Harlingen, Texas",91,210,26.2262097,-98.291069,"http://aqicn.org/city/texas/harlingen/mission/","pm25","2017-03-29 09:00:00","-06:00",25.7,83,1007,NA,NA,NA,91,NA,20.8,3.3,NA,262,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"162","Dona Park, Corpus Christi, Texas",39,211,27.8118142,-97.4657005,"http://aqicn.org/city/texas/corpus-christi/dona-park/","pm25","2017-03-29 09:00:00","-06:00",21.2,77,1022.51,NA,0.2,NA,39,NA,NA,7.9,NA,344,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"163","Hamshire, Beaumont, Texas",49,212,29.8639525,-94.3177999,"http://aqicn.org/city/texas/beaumont/hamshire/","pm25","2017-03-29 09:00:00","-06:00",23.8,73,1013,NA,NA,1.1,49,NA,25.6,5.5,NA,97,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"164","SETRPC 42 Mauriceville, Beaumont, Texas",36,213,30.1946263,-93.8672095,"http://aqicn.org/city/texas/beaumont/setrpc-42-mauriceville/","pm25","2017-03-29 09:00:00","-06:00",24.06,73,1013,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"165","Brownsville, Harlingen, Texas",28,214,25.8925176,-97.4938295,"http://aqicn.org/city/texas/harlingen/brownsville/","o3","2017-03-29 10:00:00","-06:00",25.8889,76,1021.78,NA,NA,NA,607,5.6,28.1,6.1,NA,214,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"166","Odessa-Hays Elementary School, Midland, Texas",22,215,31.8365747,-102.3420368,"http://aqicn.org/city/texas/midland/odessa-hays-elementary-school/","pm25","2017-03-29 09:00:00","-06:00",12.7,51,1010,NA,NA,NA,22,NA,NA,6.6,NA,290,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"167","Austin Audubon Society, Austin, Texas",24,217,30.4831681,-97.8723005,"http://aqicn.org/city/texas/austin/austin-audubon-society/","o3","2017-03-29 09:00:00","-06:00",13.9444,93,991.38,NA,0.2,5.6,20,NA,24.1,2.5,NA,175,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"168","Austin Northwest, Austin, Texas",25,218,30.3544356,-97.7602554,"http://aqicn.org/city/texas/austin/austin-northwest/","pm25","2017-03-29 09:00:00","-06:00",22.4,93,991.38,NA,0.2,7.5,25,NA,24.8,2.4,NA,178,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"169","Port Arthur Memorial School, Beaumont, Texas",49,219,29.9229186,-93.9090282,"http://aqicn.org/city/texas/beaumont/port-arthur-memorial-school/","pm25","2017-03-29 09:00:00","-06:00",24.06,73,1013,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"170","Isla Blanca Park, Harlingen, Texas",28,220,26.0696153,-97.1621996,"http://aqicn.org/city/texas/harlingen/isla-blanca-park/","o3","2017-03-29 10:00:00","-06:00",25.5,76,1021.78,NA,NA,NA,607,5.6,28.1,8.2,NA,163,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"171","Karnack, Tyler, Texas",28,221,32.6689873,-94.1674569,"http://aqicn.org/city/texas/tyler/karnack/","o3","2017-03-29 10:00:00","-06:00",17.2778,93,1010,3,1.6,0.6,10,NA,28.1,3.1,NA,129,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"172","Wichita Falls, Abilene, Texas",NA,222,33.8630221,-98.5717882,"http://aqicn.org/city/texas/abilene/wichita-falls/","","","-0600",22.49,50,993.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"173","Eagle Pass, Laredo, Texas",31,223,28.704607,-100.4511555,"http://aqicn.org/city/texas/laredo/eagle-pass/","pm25","2017-03-29 09:00:00","-06:00",19,51,987.12,59,10.2,4.9,31,40.8,0.1,3.9,NA,293,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"174","Austin Webberville Rd, Austin, Texas",29,224,30.2632079,-97.7128831,"http://aqicn.org/city/texas/austin/austin-webberville-rd/","pm25","2017-03-29 08:00:00","-06:00",16.2778,100,991.38,NA,1,1.6,29,NA,24.8,1.2,NA,105,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"175","Lubbock-PM25, Lubbock, Texas",NA,225,33.590764,-101.8504185,"http://aqicn.org/city/texas/lubbock/lubbock-pm25/","","","-0600",16.74,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"176","Corsicana Airport, fort Worth, Dallas, Texas",33,226,32.0319398,-96.3991377,"http://aqicn.org/city/texas/dallas/fort-worth/corsicana-airport/","o3","2017-03-29 09:00:00","-06:00",16.8333,89.7,1008,NA,0.6,0.3,17,NA,32.8,12.5,NA,175,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"177","Zavala Elementary, Austin, Texas",24,227,30.2583319,-97.7203007,"http://aqicn.org/city/texas/austin/zavala-elementary/","pm25","2017-03-29 09:00:00","-06:00",17.2222,100,991.38,NA,1,1.6,24,NA,24.8,0.9,NA,151,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"178","Fayette County, Austin, Texas",29,228,29.9624745,-96.7458748,"http://aqicn.org/city/texas/austin/fayette-county/","o3","2017-03-29 10:00:00","-06:00",20.7,83,1010,NA,NA,NA,17,NA,28.9,2,NA,130,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"179","San Andreas-Gold Strike Road, Calaveras, California",38,229,38.20185,-120.68028,"http://aqicn.org/city/california/calaveras/san-andreas-gold-strike-road/","pm25","2017-03-29 08:00:00","-07:00",5.7,97.2,1023,6,NA,NA,38,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"180","Yosemite Village - Visitor Center, Mariposa, California",17,230,37.74871,-119.58709,"http://aqicn.org/city/california/mariposa/yosemite-village-visitor-center/","pm10","2017-03-29 07:00:00","-07:00",3.81,100,1023,17,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"181","Grass Valley-Litton Building, Nevada, California",43,231,39.23352,-121.05567,"http://aqicn.org/city/california/nevada/grass-valley-litton-building/","o3","2017-03-29 07:00:00","-07:00",8.87,61,1021,NA,NA,5.8,9,NA,43.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"182","Truckee - Fire Station, Nevada, California",59,232,39.32782,-120.18459,"http://aqicn.org/city/california/nevada/truckee-fire-station/","pm25","2017-03-29 08:00:00","-07:00",3.005,84.5,1026,NA,NA,NA,59,NA,17.6,0.9,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"183","Colfax-City Hall, Placer, California",16,233,39.09979,-120.95391,"http://aqicn.org/city/california/placer/colfax-city-hall/","o3","2017-03-29 07:00:00","-07:00",8.87,61,1021,NA,NA,5.8,5,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"184","Chester, Plumas, California",25,234,40.30961,-121.22779,"http://aqicn.org/city/california/plumas/chester/","pm25","2017-03-29 08:00:00","-07:00",1.24,83,NA,NA,NA,NA,25,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"185","Portola - Nevada Street, Plumas, California",NA,235,39.80587,-120.46866,"http://aqicn.org/city/california/plumas/portola-nevada-street/","","","-0700",17.66,36,1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"186","Quincy-N Church Street, Plumas, California",25,236,39.93957,-120.94438,"http://aqicn.org/city/california/plumas/quincy-n-church-street/","pm25","2017-03-29 08:00:00","-07:00",1.24,83,NA,NA,NA,NA,25,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"187","Mojave, Kern, California",20,237,35.05045,-118.14778,"http://aqicn.org/city/california/kern/mojave/","o3","2017-03-29 07:00:00","-07:00",5.84,85,1023,10,NA,NA,5,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"188","Carmel Valley-Ford Road, Monterey, California",21,238,36.48187,-121.73333,"http://aqicn.org/city/california/monterey/carmel-valley-ford-road/","pm25","2017-03-29 07:00:00","-07:00",8.2,90,1023,NA,NA,13,21,5.6,14.5,2.7,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
