"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","t","h","p","pm10","so2","no2","pm25","co","o3","w","r","wd","d","pol","uvi","mepaqi","pm1","time_estern"
"98","S Second St, Mt Vernon, Washington",5,126,48.4102,-122.3376,"http://aqicn.org/city/usa/washington/mt-vernon/s-second-st/","pm25","2017-03-26 16:00:00","-07:00",8.4,100,1008,NA,NA,NA,5,NA,24.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"99","North Bend Way, North Bend, Washington",18,128,47.49022,-121.77278,"http://aqicn.org/city/usa/washington/north-bend/north-bend-way/","o3","2017-03-26 16:00:00","-07:00",8.3,87,1007,NA,NA,19.5,5,6.8,17.6,2.9,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"100","SW 6th, Oak Harbor, Washington",27,129,48.2944,-122.66,"http://aqicn.org/city/usa/washington/oak-harbor/sw-6th/","o3","2017-03-26 15:00:00","-07:00",9.15,70,1006,NA,NA,NA,9,NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"101","Colville Tribe, Omak, Washington",25,131,48.39999,-119.51896,"http://aqicn.org/city/usa/washington/omak/colville-tribe/","pm25","2017-03-26 16:00:00","-07:00",5.9,75,1011,NA,NA,NA,25,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"102","San Juan Ave, Port Townsend, Washington",27,133,48.12919,-122.77897,"http://aqicn.org/city/usa/washington/port-townsend/san-juan-ave/","o3","2017-03-26 15:00:00","-07:00",9.15,70,1006,NA,NA,NA,10,NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"103","Dexter SE, Pullman, Washington",8,134,46.7244,-117.18014,"http://aqicn.org/city/usa/washington/pullman/dexter-se/","pm25","2017-03-26 16:00:00","-07:00",7.45,83.5,1011.5,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"104","128th St, Puyallup, Washington",18,135,47.1401,-122.3004,"http://aqicn.org/city/usa/washington/puyallup/128th-st/","o3","2017-03-26 16:00:00","-07:00",12.2,87,1007,NA,NA,NA,16,NA,17.6,0.4,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"105","Puyallup Tribe, Puyallup, Washington",11,136,47.2372495,-122.409946,"http://aqicn.org/city/usa/washington/puyallup/puyallup-tribe/","o3",NA,"2016-12-05 17:00:00",3,93,1016,NA,NA,NA,10,3,11,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"106","Alder St, Ritzville, Washington",6,138,47.128,-118.3819,"http://aqicn.org/city/usa/washington/ritzville/alder-st/","pm25","2017-03-26 16:00:00","-07:00",8.21,91,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"107","Josephine St, Rosalia, Washington",9,139,47.23136,-117.36856,"http://aqicn.org/city/usa/washington/rosalia/josephine-st/","pm25","2017-03-26 16:00:00","-07:00",7.45,83.5,1011.5,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"108","Beacon Hill, Seattle, Washington",20,140,47.5713,-122.3057,"http://aqicn.org/city/usa/washington/seattle/beacon-hill/","pm25","2017-03-26 16:00:00","-07:00",7.8,99.9,1008,NA,NA,19.5,20,2.7,17.6,0.8,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"109","Duwamish, Seattle, Washington",20,141,47.559975,-122.338265,"http://aqicn.org/city/usa/washington/seattle/duwamish/","pm25","2017-03-26 16:00:00","-07:00",8.3,100,1008,NA,NA,19.5,20,3,17.6,0.7,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"110","Olive St, Seattle, Washington",23,142,47.6171136,-122.3044689,"http://aqicn.org/city/usa/washington/seattle/olive-st/","o3","2017-03-26 13:00:00","-07:00",7.6,93,1008,NA,NA,28.8,28,6.8,23.3,1.5,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"111","South Park, Seattle, Washington",25,144,47.53091,-122.3208,"http://aqicn.org/city/usa/washington/seattle/south-park/","pm25","2017-03-26 16:00:00","-07:00",8.4,100,1008,NA,NA,19.5,25,3,17.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"112","W Franklin, Shelton, Washington",11,145,47.21355,-123.10081,"http://aqicn.org/city/usa/washington/shelton/w-franklin/","pm25","2017-03-26 16:00:00","-07:00",8.14,87,1007,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"113","Augusta Ave, Spokane, Washington",13,146,47.672482,-117.36485,"http://aqicn.org/city/usa/washington/spokane/augusta-ave/","pm25","2017-03-26 16:00:00","-07:00",8.4,81,1011,1,NA,NA,13,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"114","E Broadway Ave, Spokane, Washington",21,148,47.663962,-117.25765,"http://aqicn.org/city/usa/washington/spokane/e-broadway-ave/","pm25","2017-03-26 16:00:00","-07:00",7.82,81,1011,13,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"115","Monroe St, Spokane, Washington",7,149,47.69983,-117.42631,"http://aqicn.org/city/usa/washington/spokane/monroe-st/","pm25","2017-03-26 16:00:00","-07:00",7.82,81,1011,16,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"116","Alexander Ave, Tacoma, Washington",15,150,47.2656,-122.385,"http://aqicn.org/city/usa/washington/tacoma/alexander-ave/","pm25","2017-03-26 15:00:00","-07:00",11.14,59,1023,NA,NA,NA,15,2.6,22.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"117"," L Street, Tacoma, Washington",21,151,47.18631,-122.45154,"http://aqicn.org/city/usa/washington/tacoma/l-street/","pm25","2017-03-26 16:00:00","-07:00",8.2,87,1007,NA,NA,NA,21,NA,17.6,0.9,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"118","Yakama Tribe, Toppenish, Washington",17,152,46.38024,-120.33266,"http://aqicn.org/city/usa/washington/toppenish/yakama-tribe/","pm25","2017-03-26 16:00:00","-07:00",8.9,76,1010,6,NA,NA,17,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"119","Tulalip Tribe, Tulalip, Washington",19,153,48.069,-122.275,"http://aqicn.org/city/usa/washington/tulalip/tulalip-tribe/","o3",NA,"2016-12-05 17:00:00",3,93,1017,NA,NA,NA,10,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"120","Glover St, Twisp, Washington",30,154,48.36451,-120.12113,"http://aqicn.org/city/usa/washington/twisp/glover-st/","pm25","2017-03-26 16:00:00","-07:00",6.15,75,1011,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"121","12th St, Walla Walla, Washington",5,156,46.05881,-118.35147,"http://aqicn.org/city/usa/washington/walla-walla/12th-st/","pm25","2017-03-26 16:00:00","-07:00",11.15,62,1010,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"122","Spokane Tribe, Wellpinit, Washington",9,157,47.88528,-117.98865,"http://aqicn.org/city/usa/washington/wellpinit/spokane-tribe/","pm25","2017-03-26 16:00:00","-07:00",7.4,81,1010,16,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"123","Fifth St, Wenatchee, Washington",17,158,47.43061,-120.34195,"http://aqicn.org/city/usa/washington/wenatchee/fifth-st/","pm25","2017-03-26 16:00:00","-07:00",6.1,81,1009.5,NA,NA,NA,17,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"124","Chewuch Rd, Winthrop, Washington",19,159,48.47724,-120.19057,"http://aqicn.org/city/usa/washington/winthrop/chewuch-rd/","pm25","2017-03-26 16:00:00","-07:00",6.15,75,1011,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"125","Yakama Tribe, White Swan, Washington",12,160,46.37543,-120.72932,"http://aqicn.org/city/usa/washington/white-swan/yakama-tribe/","pm25","2017-03-26 16:00:00","-07:00",6.9,87,1010,7,NA,NA,12,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"126","Yacolt Rd, Yacolt, Washington",7,161,45.86639,-122.40889,"http://aqicn.org/city/usa/washington/yacolt/yacolt-rd/","pm10","2017-03-26 16:00:00","-07:00",8.57,100,1008,7,1.5,4.6,6,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"127","4th Ave, Yakima, Washington",17,162,46.59495,-120.51228,"http://aqicn.org/city/usa/washington/yakima/4th-ave/","pm25","2017-03-26 16:00:00","-07:00",6.345,78,1009,7,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"128","Baytown, Houston, Texas",48,177,29.7706975,-95.0312316,"http://aqicn.org/city/texas/houston/baytown/","pm25","2017-03-26 19:00:00","-06:00",24.4444,73,1012,7,0.2,2.2,48,2.3,28.9,12.4,NA,155,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"129","Park Place, Houston, Texas",57,178,29.686389,-95.294722,"http://aqicn.org/city/texas/houston/park-place/","pm25","2017-03-26 19:00:00","-06:00",25.6667,69.9,1012.5,NA,0.2,3,57,3.4,27.2,11,0.18,167,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"130","Seabrook Friendship Park, Houston, Texas",45,179,29.5830473,-95.0155437,"http://aqicn.org/city/texas/houston/seabrook-friendship-park/","pm25","2017-03-26 18:00:00","-06:00",25.0556,57,1011,7,0.5,0.4,45,2.3,28.1,12.8,NA,170,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"131","Conroe Relocated, Houston, Texas",78,180,30.3503017,-95.4251278,"http://aqicn.org/city/texas/houston/conroe-relocated/","pm25","2017-03-26 19:00:00","-06:00",26.3333,73,1012,NA,NA,1.8,78,NA,40,13.7,NA,147,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"132","Houston East, Houston, Texas",62,181,29.7679707,-95.2205867,"http://aqicn.org/city/texas/houston/houston-east/","pm25","2017-03-26 19:00:00","-06:00",25.7778,73,1012,NA,0.9,2.5,62,3.4,32.8,8.7,NA,172,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"133","Italy, fort Worth, Dallas, Texas",40,182,32.1754284,-96.8701803,"http://aqicn.org/city/texas/dallas/fort-worth/italy/","o3","2017-03-26 19:00:00","-06:00",28,41.6,1006,NA,0.3,0.3,19,NA,40,13.3,NA,170,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"134","Kaufman, fort Worth, Dallas, Texas",50,183,32.5649518,-96.3176773,"http://aqicn.org/city/texas/dallas/fort-worth/kaufman/","pm25","2017-03-26 19:00:00","-06:00",27.1111,44.5,1007,NA,0.8,0.6,50,NA,37.6,7.7,NA,162,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"135","Arlington Municipal Airport, fort Worth, Dallas, Texas",54,184,32.6563574,-97.0885849,"http://aqicn.org/city/texas/dallas/fort-worth/arlington-municipal-airport/","pm25","2017-03-26 19:00:00","-06:00",27.2222,51,1005,26,1,2.1,54,NA,34.4,15.1,NA,171,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"136","Haws Athletic Center, fort Worth, Dallas, Texas",57,185,32.7591432,-97.3423337,"http://aqicn.org/city/texas/dallas/fort-worth/haws-athletic-center/","pm25","2017-03-26 19:00:00","-06:00",26.43,51,1005,26,1,1.3,57,NA,34.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"137","CPS Pecan Valley, San Antonio, Texas",83,186,29.4072945,-98.431251,"http://aqicn.org/city/texas/san-antonio/cps-pecan-valley/","pm25","2017-03-26 19:00:00","-06:00",29.3333,42,1008,NA,3.2,1,83,NA,28.9,7,NA,153,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"138","Calaveras Lake, San Antonio, Texas",82,187,29.2753812,-98.3116919,"http://aqicn.org/city/texas/san-antonio/calaveras-lake/","pm25","2017-03-26 19:00:00","-06:00",29.3889,42,1008,NA,3.2,1,82,NA,36.1,14.3,NA,139,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"139","Heritage Middle School, San Antonio, Texas",83,188,29.3529047,-98.3328207,"http://aqicn.org/city/texas/san-antonio/heritage-middle-school/","pm25","2017-03-26 19:00:00","-06:00",29.2778,42,1008,NA,3.2,1.3,83,NA,37.6,12.8,NA,155,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"140","Old Hwy 90, San Antonio, Texas",60,189,29.4239327,-98.5805051,"http://aqicn.org/city/texas/san-antonio/old-hwy-90/","pm25","2017-03-26 18:00:00","-06:00",30.9444,42,1008,NA,2.2,6.1,60,NA,11.2,8.7,NA,147,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"141","San Antonio Northwest, San Antonio, Texas",58,191,29.51509,-98.620166,"http://aqicn.org/city/texas/san-antonio/san-antonio-northwest/","pm25","2017-03-26 19:00:00","-06:00",29.4444,39.5,1008,NA,2.2,1.2,58,NA,40,7.3,NA,153,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"142","Selma, San Antonio, Texas",65,192,29.5877306,-98.3124785,"http://aqicn.org/city/texas/san-antonio/selma/","pm25","2017-03-26 19:00:00","-06:00",28.17,42,1008,NA,3,1.3,65,NA,28.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"143","Socorro Hueco, El Paso, Texas",45,193,31.6675,-106.288,"http://aqicn.org/city/texas/el-paso/socorro-hueco/","o3","2017-03-26 17:00:00","-06:00",23.4,9,1012,14,0.5,1.3,25,2.3,44.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"144","National Seashore, Corpus Christi, Texas",72,194,27.4269883,-97.2987037,"http://aqicn.org/city/texas/corpus-christi/national-seashore/","pm25","2017-03-26 19:00:00","-06:00",23.1667,78,1008,NA,1.3,NA,72,NA,NA,19.5,NA,135,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"145","Beaumont Mary, Beaumont, Texas",NA,195,30.06717,-94.09093,"http://aqicn.org/city/texas/beaumont/beaumont-mary/","","2016-10-30 01:00:00","-0600",22.07,100,1035.88,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"146","Odessa Gonzales, Midland, Texas",31,196,31.8702534,-102.3347563,"http://aqicn.org/city/texas/midland/odessa-gonzales/","pm25","2017-03-26 19:00:00","-06:00",26.6667,10,1009,NA,NA,NA,31,NA,NA,13.8,NA,263,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"147","Galveston 99th Street, Houston, Texas",43,197,29.2544736,-94.8612886,"http://aqicn.org/city/texas/houston/galveston-99th-street/","pm25","2017-03-26 19:00:00","-06:00",23.2222,80.6,1012,7,0.5,0.6,43,2.3,29.6,11.7,NA,151,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"148","Waco Mazanec, Waco, Texas",45,198,31.6530743,-97.0706982,"http://aqicn.org/city/texas/waco/waco-mazanec/","pm25","2017-03-26 19:00:00","-06:00",27.1667,47,1006,NA,0.8,0.6,45,3.4,39.2,14.5,NA,162,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"149","World Trade Bridge, Laredo, Texas",60,199,27.599444,-99.533333,"http://aqicn.org/city/texas/laredo/world-trade-bridge/","pm25","2017-03-26 19:00:00","-06:00",33.73,33,1005,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"150","Amarillo A&amp;M, Amarillo, Texas",48,200,35.2015839,-101.9092481,"http://aqicn.org/city/texas/amarillo/amarillo-a-m/","pm25","2017-03-26 19:00:00","-06:00",16.67,50,1010,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"151","Clinton, Houston, Texas",62,201,29.7337263,-95.2575931,"http://aqicn.org/city/texas/houston/clinton/","pm25","2017-03-26 19:00:00","-06:00",25.9444,62.1,1011.5,NA,0.9,3.8,62,3.4,32,14.8,0.11,173,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"152","Houston Deer Park #2, Houston, Texas",48,202,29.670025,-95.1285077,"http://aqicn.org/city/texas/houston/houston-deer-park--2/","pm25","2017-03-26 19:00:00","-06:00",26.1111,65.6,1012,7,0.2,2.2,48,2.3,28.9,0.3,NA,156,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"153","Houston Aldine, Houston, Texas",71,203,29.901037,-95.3261248,"http://aqicn.org/city/texas/houston/houston-aldine/","pm25","2017-03-26 18:00:00","-06:00",26.3333,53.3,1011.2,NA,0.9,1.7,71,3.4,36.8,11.1,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"154","Dallas Hinton, fort Worth, Dallas, Texas",54,204,32.8200608,-96.8601165,"http://aqicn.org/city/texas/dallas/fort-worth/dallas-hinton/","pm25","2017-03-26 19:00:00","-06:00",28.2222,43.8,1005,26,0.3,1.7,54,2.3,37.6,8.9,NA,174,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"155","Denton Airport South, fort Worth, Dallas, Texas",45,205,33.2190564,-97.1962872,"http://aqicn.org/city/texas/dallas/fort-worth/denton-airport-south/","pm25","2017-03-26 19:00:00","-06:00",26.1111,53.4,1005,NA,NA,0.7,45,NA,37.6,14,0.01,159,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"156","Midlothian OFW, fort Worth, Dallas, Texas",40,206,32.4820815,-97.0269224,"http://aqicn.org/city/texas/dallas/fort-worth/midlothian-ofw/","o3","2017-03-26 19:00:00","-06:00",27.2222,47,1006,26,1,3.1,19,NA,40,19.2,NA,171,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"157","Ascarate Park SE, El Paso, Texas",46,207,31.7467425,-106.4027843,"http://aqicn.org/city/texas/el-paso/ascarate-park-se/","o3","2017-03-26 17:00:00","-06:00",22.8,13.1,885.4,6,0.5,1.3,9,2.3,45.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"158","El Paso Chamizal, El Paso, Texas",47,208,31.7656976,-106.4552204,"http://aqicn.org/city/texas/el-paso/el-paso-chamizal/","o3","2017-03-26 17:00:00","-06:00",23,10.9,1012,6,0.5,1.6,9,2.3,47.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"159","El Paso UTEP, El Paso, Texas",49,209,31.7682914,-106.5012595,"http://aqicn.org/city/texas/el-paso/el-paso-utep/","o3","2017-03-26 17:00:00","-06:00",22.6,11.1,1012,24,0.3,1.6,35,2.3,48.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"160","Mission, Harlingen, Texas",73,210,26.2262097,-98.291069,"http://aqicn.org/city/texas/harlingen/mission/","pm25","2017-03-26 19:00:00","-06:00",28.4444,69,1008,NA,NA,NA,73,NA,27.2,11.1,NA,146,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"161","Dona Park, Corpus Christi, Texas",82,211,27.8118142,-97.4657005,"http://aqicn.org/city/texas/corpus-christi/dona-park/","pm25","2017-03-26 18:00:00","-06:00",26.1111,83,1009,NA,1.3,NA,82,NA,NA,NA,NA,144,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"162","Hamshire, Beaumont, Texas",45,212,29.8639525,-94.3177999,"http://aqicn.org/city/texas/beaumont/hamshire/","pm25","2017-03-26 19:00:00","-06:00",23.7778,78,1013,NA,NA,0.3,45,NA,26.4,10.8,NA,158,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"163","SETRPC 42 Mauriceville, Beaumont, Texas",37,213,30.1946263,-93.8672095,"http://aqicn.org/city/texas/beaumont/setrpc-42-mauriceville/","pm25","2017-03-26 19:00:00","-06:00",23.98,78,1013,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"164","Brownsville, Harlingen, Texas",26,214,25.8925176,-97.4938295,"http://aqicn.org/city/texas/harlingen/brownsville/","o3","2017-03-26 19:00:00","-06:00",26.6111,74,1008,NA,NA,NA,NA,4.5,26.4,13.1,NA,158,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"165","Odessa-Hays Elementary School, Midland, Texas",31,215,31.8365747,-102.3420368,"http://aqicn.org/city/texas/midland/odessa-hays-elementary-school/","pm25","2017-03-26 19:00:00","-06:00",26.7222,10,1009,NA,NA,NA,31,NA,NA,17.1,NA,267,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"166","Austin Audubon Society, Austin, Texas",49,217,30.4831681,-97.8723005,"http://aqicn.org/city/texas/austin/austin-audubon-society/","pm25","2017-03-26 18:00:00","-06:00",28.2778,42,1008,NA,0.6,1.6,49,NA,40,9.3,NA,162,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"167","Austin Northwest, Austin, Texas",46,218,30.3544356,-97.7602554,"http://aqicn.org/city/texas/austin/austin-northwest/","pm25","2017-03-26 19:00:00","-06:00",28.5,42,1008,NA,0.6,1.6,46,NA,40,9.1,NA,160,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"168","Port Arthur Memorial School, Beaumont, Texas",45,219,29.9229186,-93.9090282,"http://aqicn.org/city/texas/beaumont/port-arthur-memorial-school/","pm25","2017-03-26 19:00:00","-06:00",23.98,78,1013,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"169","Isla Blanca Park, Harlingen, Texas",26,220,26.0696153,-97.1621996,"http://aqicn.org/city/texas/harlingen/isla-blanca-park/","o3","2017-03-26 19:00:00","-06:00",24.5556,74,1008,NA,NA,NA,NA,4.5,26.4,9.2,NA,136,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"170","Karnack, Tyler, Texas",53,221,32.6689873,-94.1674569,"http://aqicn.org/city/texas/tyler/karnack/","pm25","2017-03-26 19:00:00","-06:00",26.6111,41.5,1011,21,1.6,0.1,53,NA,34.4,6.2,NA,155,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"171","Wichita Falls, Abilene, Texas",NA,222,33.8630221,-98.5717882,"http://aqicn.org/city/texas/abilene/wichita-falls/","","","-0600",22.49,50,993.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"172","Eagle Pass, Laredo, Texas",52,223,28.704607,-100.4511555,"http://aqicn.org/city/texas/laredo/eagle-pass/","pm25","2017-03-26 19:00:00","-06:00",34.8889,26,987.34,25,11.9,2.3,52,5.1,0.1,2.8,NA,45,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"173","Austin Webberville Rd, Austin, Texas",55,224,30.2632079,-97.7128831,"http://aqicn.org/city/texas/austin/austin-webberville-rd/","pm25","2017-03-26 19:00:00","-06:00",28.3333,42,1008,NA,1,1.6,55,NA,24.8,9.4,NA,165,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"174","Lubbock-PM25, Lubbock, Texas",NA,225,33.590764,-101.8504185,"http://aqicn.org/city/texas/lubbock/lubbock-pm25/","","","-0600",16.74,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"175","Corsicana Airport, fort Worth, Dallas, Texas",52,226,32.0319398,-96.3991377,"http://aqicn.org/city/texas/dallas/fort-worth/corsicana-airport/","pm25","2017-03-26 18:00:00","-06:00",28.0556,35.6,1007,NA,0.8,1.3,52,NA,41.6,16.4,NA,165,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"176","Zavala Elementary, Austin, Texas",55,227,30.2583319,-97.7203007,"http://aqicn.org/city/texas/austin/zavala-elementary/","pm25","2017-03-26 19:00:00","-06:00",29.7222,42,1008,NA,1,1.6,55,NA,24.8,6.5,NA,154,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"177","Fayette County, Austin, Texas",69,228,29.9624745,-96.7458748,"http://aqicn.org/city/texas/austin/fayette-county/","pm25","2017-03-26 19:00:00","-06:00",25.7778,54,1009,NA,NA,NA,69,NA,37.6,14.4,NA,155,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"178","San Andreas-Gold Strike Road, Calaveras, California",53,229,38.20185,-120.68028,"http://aqicn.org/city/california/calaveras/san-andreas-gold-strike-road/","pm25","2017-03-26 17:00:00","-07:00",16.5,44.4,1018,4,NA,NA,53,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"179","Yosemite Village - Visitor Center, Mariposa, California",25,230,37.74871,-119.58709,"http://aqicn.org/city/california/mariposa/yosemite-village-visitor-center/","pm25","2017-03-26 16:00:00","-07:00",10.57,69,1017,6,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"180","Grass Valley-Litton Building, Nevada, California",46,231,39.23352,-121.05567,"http://aqicn.org/city/california/nevada/grass-valley-litton-building/","o3","2017-03-26 17:00:00","-07:00",14.75,54,1018,NA,NA,2.4,5,NA,45.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"181","Truckee - Fire Station, Nevada, California",34,232,39.32782,-120.18459,"http://aqicn.org/city/california/nevada/truckee-fire-station/","pm25","2017-03-26 17:00:00","-07:00",8.75,46,1016,NA,NA,NA,34,NA,39.2,4.9,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"182","Colfax-City Hall, Placer, California",36,233,39.09979,-120.95391,"http://aqicn.org/city/california/placer/colfax-city-hall/","o3","2017-03-26 17:00:00","-07:00",14.75,54,1018,NA,NA,2.4,9,NA,36.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"183","Chester, Plumas, California",13,234,40.30961,-121.22779,"http://aqicn.org/city/california/plumas/chester/","pm25","2017-03-26 17:00:00","-07:00",4.11,90,NA,NA,NA,NA,13,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"184","Portola - Nevada Street, Plumas, California",NA,235,39.80587,-120.46866,"http://aqicn.org/city/california/plumas/portola-nevada-street/","","","-0700",17.66,36,1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"185","Quincy-N Church Street, Plumas, California",5,236,39.93957,-120.94438,"http://aqicn.org/city/california/plumas/quincy-n-church-street/","pm25","2017-03-26 15:00:00","-07:00",4.11,90,NA,NA,NA,NA,5,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"186","Mojave, Kern, California",45,237,35.05045,-118.14778,"http://aqicn.org/city/california/kern/mojave/","o3","2017-03-26 17:00:00","-07:00",17.71,42,1015,10,NA,NA,25,NA,44.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"187","Carmel Valley-Ford Road, Monterey, California",33,238,36.48187,-121.73333,"http://aqicn.org/city/california/monterey/carmel-valley-ford-road/","o3","2017-03-26 17:00:00","-07:00",16.7,67,1020,NA,NA,1,9,2.3,32.8,3.5,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"188","King City - Pearl, Monterey, California",38,239,36.20902,-121.12596,"http://aqicn.org/city/california/monterey/king-city-pearl/","o3","2017-03-26 17:00:00","-07:00",19.1,51,1019,2,NA,NA,9,NA,38.4,1.7,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
